0,-12,-564,17292,1 
1,8,-376,16564,1 
2,28,-684,17416,1 
3,216,-612,17492,1 
4,-156,-556,17284,1 
5,408,-524,17308,1 
6,-40,-700,17336,1 
7,184,-320,17112,1 
8,200,-520,16908,1 
9,16,-540,17196,1 
10,24,-748,17204,1 
11,160,-300,16728,1 
12,144,-556,17140,1 
13,84,-456,17328,1 
14,144,-592,17204,1 
15,168,-632,17364,1 
16,316,-552,17176,1 
17,96,-564,17320,1 
18,4,-688,17304,1 
19,-84,-580,17180,1 
20,-244,-612,17160,1 
21,32,-268,17776,1 
22,100,-492,17308,1 
23,60,-512,17096,1 
24,-248,-724,17348,1 
25,8,-564,17172,1 
26,180,-564,17388,1 
27,-248,-468,17152,1 
28,-80,-520,17228,1 
29,-164,-624,17060,1 
30,-44,-600,17144,1 
31,4,-560,16984,1 
32,84,-636,17648,1 
33,-116,-300,17312,1 
34,-148,-700,17220,1 
35,-4,-524,17260,1 
36,0,-516,17172,1 
37,128,-748,17304,1 
38,104,-456,17000,1 
39,48,-524,17236,1 
40,84,-616,17264,1 
41,48,-548,17216,1 
42,76,-312,17160,1 
43,84,-544,17388,1 
44,72,-580,17152,1 
45,104,-540,17120,1 
46,100,-572,17372,1 
47,-84,-572,17404,1 
48,-200,-704,17308,1 
49,48,-616,17636,1 
50,-188,-432,17304,1 
51,68,-664,17316,1 
52,-68,-556,17204,1 
53,40,-576,17124,1 
54,104,-712,17308,1 
55,80,-488,16980,1 
56,-20,-516,17208,1 
57,116,-728,17236,1 
58,184,-464,17396,1 
59,76,-468,17220,1 
60,60,-588,17396,1 
61,32,-580,17372,1 
62,88,-504,17388,1 
63,64,-492,17124,1 
64,68,-532,17268,1 
65,-224,-488,17304,1 
66,148,-436,17196,1 
67,148,-528,17316,1 
68,-112,-592,17224,1 
69,180,-444,17380,1 
70,-84,-564,17176,1 
71,196,-548,17292,1 
72,-84,-536,16900,1 
73,-12,-544,17260,1 
74,-224,-548,17208,1 
75,48,-560,17168,1 
76,84,-556,17220,1 
77,32,-756,17368,1 
78,72,-568,17308,1 
79,100,-564,17220,1 
80,-24,-640,17360,1 
81,-8,-312,17284,1 
82,236,-544,17304,1 
83,56,-668,17320,1 
84,108,-324,17208,1 
85,232,-464,17224,1 
86,464,-608,17356,1 
87,72,-628,17192,1 
88,40,-584,17268,1 
89,-68,-576,17356,1 
90,-12,-568,17292,1 
91,8,-348,17252,1 
92,176,-480,17232,1 
93,160,-480,17184,1 
94,4,-576,17220,1 
95,28,-620,17272,1 
96,-248,-508,17224,1 
97,-120,-684,17268,1 
98,-12,-468,16900,1 
99,-36,-264,17136,1 
100,56,-576,17296,1 
101,196,-544,17276,1 
102,200,-752,17128,1 
103,56,-576,17324,1 
104,100,-472,17288,1 
105,148,-764,17100,1 
106,100,-568,17236,1 
107,32,-492,17304,1 
108,152,-748,17220,1 
109,36,-536,17344,1 
110,-8,-608,17132,1 
111,20,-436,17136,1 
112,92,-532,16972,1 
113,44,-544,17364,1 
114,180,-568,17260,1 
115,76,-576,17312,1 
116,-180,-588,17236,1 
117,40,-524,17332,1 
118,8,-492,16960,1 
119,232,-564,17336,1 
120,212,-632,17312,1 
121,52,-560,17316,1 
122,128,-560,17172,1 
123,28,-608,17232,1 
124,68,-532,17280,1 
125,160,-636,17240,1 
126,68,-768,17092,1 
127,132,-476,17200,1 
128,84,-576,17216,1 
129,228,-568,17124,1 
130,160,-292,17320,1 
131,4,-576,17468,1 
132,232,-580,17244,1 
133,-20,-560,17244,1 
134,120,-544,17292,1 
135,8,-532,17256,1 
136,20,-552,17392,1 
137,-184,-512,17272,1 
138,104,-300,17168,1 
139,-36,-592,17232,1 
140,152,-464,16920,1 
141,36,-544,17080,1 
142,-72,-540,17332,1 
143,152,-660,17260,1 
144,132,-736,17200,1 
145,156,-576,17372,1 
146,-16,-500,17352,1 
147,136,-272,17304,1 
148,-28,-460,17208,1 
149,148,-608,17200,1 
150,80,-496,17260,1 
151,160,-308,17188,1 
152,172,-520,17348,1 
153,184,-764,17304,1 
154,64,-580,16908,1 
155,68,-608,17308,1 
156,136,-312,17300,1 
157,76,-760,17328,1 
158,-144,-588,17188,1 
159,168,-608,17236,1 
160,156,-432,17160,1 
161,232,-520,17208,1 
162,32,-736,17400,1 
163,152,-512,17236,1 
164,-72,-336,17320,1 
165,116,-652,17400,1 
166,96,-508,17208,1 
167,-240,-764,17224,1 
168,180,-296,17368,1 
169,-16,-596,17196,1 
170,96,-284,17348,1 
171,136,-568,17404,1 
172,96,-612,17224,1 
173,236,-548,17456,1 
174,52,-516,17400,1 
175,-68,-668,17316,1 
176,-60,-724,17200,1 
177,164,-456,16928,1 
178,60,-600,17284,1 
179,-76,-612,17228,1 
180,124,-512,17284,1 
181,116,-568,17268,1 
182,-40,-556,17324,1 
183,104,-632,16900,1 
184,52,-444,17288,1 
185,200,-512,17252,1 
186,56,-576,17236,1 
187,68,-436,17256,1 
188,428,-544,17296,1 
