0,116,-556,17644,1 
1,152,-352,17184,1 
2,-48,-764,16940,1 
3,236,-300,17344,1 
4,-4,-424,17420,1 
5,100,-600,17360,1 
6,12,-556,16972,1 
7,60,-716,17628,1 
8,-120,-524,17308,1 
9,-20,-304,17136,1 
10,116,-464,17584,1 
11,32,-584,17404,1 
12,-232,-576,16900,1 
13,4,-508,17084,1 
14,-216,-516,17336,1 
15,-44,-520,17324,1 
16,-4,-488,17372,1 
17,24,-560,17216,1 
18,240,-736,17196,1 
19,-64,-576,17304,1 
20,-60,-632,17356,1 
21,-212,-392,17676,1 
22,-40,-760,17356,1 
23,252,-548,17040,1 
24,52,-480,17200,1 
25,108,-388,17040,1 
26,44,-544,17356,1 
27,152,-484,17248,1 
28,44,-288,17344,1 
29,-252,-400,17224,1 
30,144,-448,17128,1 
31,12,-564,17328,1 
32,56,-652,17356,1 
33,152,-752,17256,1 
34,36,-532,17328,1 
35,84,-564,17364,1 
36,-92,-544,17448,1 
37,80,-544,17236,1 
38,228,-680,17232,1 
39,-8,-768,17172,1 
40,24,-572,17276,1 
41,8,-748,17332,1 
42,64,-516,17232,1 
43,232,-544,17196,1 
44,204,-580,17148,1 
45,196,-584,17084,1 
46,248,-532,17284,1 
47,128,-564,17184,1 
48,128,-724,17364,1 
49,48,-652,16916,1 
50,-20,-528,17164,1 
51,92,-276,17352,1 
52,68,-588,17068,1 
53,112,-452,17320,1 
54,104,-548,17300,1 
55,32,-612,17484,1 
56,-196,-600,17172,1 
57,48,-764,17268,1 
58,200,-492,17196,1 
59,176,-268,17204,1 
60,152,-608,17196,1 
61,-180,-460,17344,1 
62,8,-496,17196,1 
63,0,-604,17264,1 
64,56,-460,17268,1 
65,204,-528,17284,1 
66,128,-504,17188,1 
67,84,-560,17324,1 
68,-216,-472,17260,1 
69,120,-472,17404,1 
70,-96,-496,17264,1 
71,-176,-496,17216,1 
72,100,-628,17220,1 
73,84,-616,17380,1 
74,224,-592,17276,1 
75,164,-496,17172,1 
76,-60,-600,17272,1 
77,-84,-580,17284,1 
78,96,-556,17304,1 
79,140,-752,17216,1 
80,60,-520,17192,1 
81,116,-604,16952,1 
82,-12,-612,17284,1 
83,144,-556,17372,1 
84,24,-548,17288,1 
85,236,-292,17212,1 
86,164,-516,17216,1 
87,168,-612,17224,1 
88,96,-528,17340,1 
89,0,-296,17188,1 
90,28,-424,17244,1 
91,48,-672,17040,1 
92,104,-612,17404,1 
93,252,-520,17164,1 
94,200,-556,17236,1 
95,-16,-292,17360,1 
96,152,-488,17268,1 
97,124,-284,17284,1 
98,96,-324,17312,1 
99,-80,-532,17548,1 
100,104,-472,17208,1 
101,180,-508,17304,1 
102,-56,-520,17252,1 
103,76,-532,17304,1 
104,-48,-560,17172,1 
105,68,-472,17284,1 
106,232,-748,17260,1 
107,-108,-288,17196,1 
108,-228,-492,17152,1 
109,252,-768,17232,1 
110,68,-540,17180,1 
111,224,-556,17272,1 
112,116,-280,17092,1 
113,-64,-640,17328,1 
114,-24,-508,17324,1 
115,152,-764,17148,1 
116,92,-584,17272,1 
117,36,-564,17268,1 
118,244,-564,17204,1 
119,16,-264,17200,1 
120,140,-596,17208,1 
121,128,-516,17424,1 
122,28,-560,17328,1 
123,-20,-564,17356,1 
124,-248,-628,17376,1 
125,144,-592,17088,1 
126,32,-592,17256,1 
127,204,-756,17332,1 
128,192,-436,17312,1 
129,68,-468,17192,1 
130,64,-276,17360,1 
131,64,-596,17064,1 
132,152,-560,17300,1 
133,44,-556,17304,1 
134,92,-276,17212,1 
135,96,-560,17352,1 
136,-88,-764,17284,1 
137,-32,-564,17516,1 
138,132,-508,17160,1 
139,212,-576,17300,1 
140,24,-324,17220,1 
141,168,-552,17376,1 
142,-128,-400,17440,1 
143,152,-544,17332,1 
144,72,-556,17028,1 
145,-52,-540,17172,1 
146,148,-740,17336,1 
147,176,-612,17164,1 
148,252,-548,17220,1 
149,36,-272,17248,1 
150,72,-564,17020,1 
151,108,-504,17244,1 
152,48,-316,17364,1 
153,228,-572,17368,1 
154,236,-428,17292,1 
155,-76,-384,17320,1 
156,-120,-528,17208,1 
157,236,-768,17220,1 
158,144,-620,17264,1 
159,-248,-528,17344,1 
160,132,-504,17208,1 
161,236,-456,17184,1 
162,80,-568,17344,1 
163,80,-540,17208,1 
164,240,-620,17364,1 
165,252,-604,17336,1 
166,-56,-288,17364,1 
167,116,-500,17396,1 
168,156,-584,17280,1 
169,-8,-608,17348,1 
170,192,-480,17392,1 
171,188,-656,17096,1 
172,12,-592,17216,1 
173,236,-512,17204,1 
174,160,-740,17324,1 
175,100,-288,17264,1 
176,32,-512,17336,1 
177,32,-288,17184,1 
178,-24,-508,17168,1 
179,104,-564,17152,1 
180,216,-692,17204,1 
181,124,-456,17280,1 
182,144,-504,17220,1 
183,184,-300,17276,1 
184,128,-736,17364,1 
185,216,-496,17280,1 
186,68,-264,17240,1 
187,28,-740,17252,1 
188,-204,-608,17200,1 
189,4,-540,17400,1 
190,24,-316,17264,1 
191,52,-452,17308,1 
192,40,-520,17356,1 
193,-36,-652,17240,1 
194,-92,-568,17272,1 
195,148,-516,17100,1 
196,16,-336,17300,1 
197,-88,-556,17568,1 
198,236,-516,17364,1 
199,60,-532,17356,1 
200,80,-500,17340,1 
201,184,-272,17328,1 
202,136,-752,17092,1 
203,-248,-524,17264,1 
204,-80,-660,17080,1 
205,-104,-532,17264,1 
206,-28,-564,17188,1 
207,-220,-712,17236,1 
208,40,-292,16940,1 
209,248,-524,17188,1 
210,164,-492,17340,1 
211,136,-516,17344,1 
212,52,-556,17224,1 
213,128,-504,17176,1 
214,116,-736,17356,1 
215,196,-544,17300,1 
216,28,-768,17304,1 
217,40,-520,17228,1 
218,192,-616,17328,1 
219,240,-716,17276,1 
220,76,-568,17252,1 
221,4,-552,17244,1 
222,-52,-592,17260,1 
223,-44,-496,17224,1 
224,152,-532,17304,1 
225,72,-552,17264,1 
226,-36,-500,17384,1 
227,244,-568,17276,1 
228,48,-260,17324,1 
229,-40,-312,17196,1 
230,20,-576,17304,1 
231,56,-588,17276,1 
232,40,-556,17296,1 
233,72,-544,17004,1 
234,56,-308,17196,1 
235,-56,-600,17312,1 
236,228,-572,17328,1 
237,216,-284,17420,1 
238,-36,-556,17272,1 
239,-48,-584,17004,1 
240,-60,-552,17248,1 
241,-12,-596,17260,1 
242,140,-464,17184,1 
243,176,-764,17228,1 
244,128,-296,17340,1 
245,12,-644,16932,1 
246,-16,-652,17220,1 
247,68,-544,16952,1 
248,148,-512,17260,1 
249,72,-612,17180,1 
250,96,-764,17048,1 
251,104,-472,17264,1 
252,84,-524,17288,1 
253,52,-576,17256,1 
254,88,-512,17284,1 
255,48,-720,17372,1 
256,252,-476,17244,1 
257,64,-448,17256,1 
258,164,-516,17220,1 
259,248,-544,17212,1 
260,196,-264,17196,1 
261,192,-624,17252,1 
262,68,-592,17384,1 
263,104,-452,17288,1 
264,184,-604,17160,1 
265,128,-616,17284,1 
266,164,-424,17276,1 
267,232,-264,17272,1 
268,84,-532,17324,1 
269,72,-756,17232,1 
270,140,-556,17320,1 
271,52,-564,17232,1 
272,12,-684,17284,1 
273,0,-592,17168,1 
274,-56,-580,17324,1 
275,-68,-528,17196,1 
276,-8,-336,17284,1 
277,116,-588,17172,1 
278,132,-716,17204,1 
279,-40,-760,17256,1 
280,148,-544,17324,1 
281,28,-632,17176,1 
282,-116,-648,17124,1 
283,-44,-624,17344,1 
284,12,-732,17176,1 
285,92,-640,17344,1 
286,172,-512,17180,1 
287,244,-532,17372,1 
288,92,-484,17300,1 
289,-56,-664,17188,1 
290,72,-560,17224,1 
291,-256,-492,16896,1 
292,208,-580,17252,1 
293,-12,-764,16964,1 
294,204,-532,17248,1 
295,40,-768,17268,1 
296,-88,-768,17268,1 
297,-80,-488,17144,1 
298,-76,-760,17380,1 
299,40,-720,17180,1 
300,24,-524,17284,1 
301,8,-556,17184,1 
302,44,-752,17316,1 
303,84,-572,17312,1 
304,12,-264,17328,1 
305,64,-504,17344,1 
306,172,-508,17196,1 
307,32,-520,17256,1 
308,92,-456,17340,1 
309,56,-520,16980,1 
310,196,-732,17176,1 
311,152,-504,17356,1 
