0,1044,15740,-704,1 
1,1088,15360,-768,1 
2,1096,15596,-708,1 
3,1208,15140,-1096,1 
4,1152,15244,-1168,1 
5,1176,15088,-1260,1 
6,1124,15344,-1156,1 
7,940,14900,-556,1 
8,748,15480,-592,1 
9,860,15624,-532,1 
10,984,16124,-744,1 
11,800,15724,-524,1 
12,1076,15972,-844,1 
13,1128,16188,-1068,1 
14,1108,16216,-1216,1 
15,872,16596,-1536,1 
16,860,16524,-1200,1 
17,916,16364,-872,1 
18,888,16608,-420,1 
19,1248,16632,-316,1 
20,980,16144,-424,1 
21,852,16612,-808,1 
22,368,16948,-1172,1 
23,520,16912,-1192,1 
24,908,16556,-968,1 
25,896,16244,-732,1 
26,988,16508,-532,1 
27,1140,16736,-612,1 
28,1172,16840,-688,1 
29,1164,16728,-984,1 
30,1064,16492,-1344,1 
31,1060,16224,-1208,1 
32,984,16228,-984,1 
33,1272,16200,-648,1 
34,1068,16336,-620,1 
35,1160,16036,-876,1 
36,944,15896,-1164,1 
37,984,15904,-1332,1 
38,1272,16000,-1248,1 
39,1036,16036,-1212,1 
40,1004,16060,-536,1 
41,1096,16020,-676,1 
42,1064,15836,-540,1 
43,1020,15776,-1032,1 
44,1028,15564,-1260,1 
45,1068,15676,-1064,1 
46,1248,15720,-1212,1 
47,952,15816,-1028,1 
48,876,15760,-1092,1 
49,888,15772,-1004,1 
50,980,15772,-808,1 
51,1152,15764,-732,1 
52,912,15800,-776,1 
53,952,15824,-584,1 
54,860,16104,-860,1 
55,776,15696,-892,1 
56,1000,15528,-876,1 
57,708,15396,-868,1 
58,824,15312,-556,1 
59,824,15168,-672,1 
60,568,15368,-904,1 
61,696,15700,-848,1 
62,784,15836,-744,1 
63,896,15912,-684,1 
64,740,15920,-772,1 
65,804,16024,-608,1 
66,772,16400,-844,1 
67,956,16580,-828,1 
68,1036,16676,-980,1 
69,804,16644,-1156,1 
70,996,16396,-1364,1 
71,760,16456,-1200,1 
72,984,16560,-944,1 
73,1024,16548,-616,1 
74,1044,16504,-600,1 
75,1176,16432,-528,1 
76,1136,16416,-548,1 
77,1056,16472,-732,1 
78,1176,16580,-900,1 
79,788,16564,-840,1 
80,1032,16496,-604,1 
81,1008,16320,-452,1 
82,1224,16312,-288,1 
83,1020,16368,-508,1 
84,1112,16332,-440,1 
85,1132,16168,-608,1 
86,1084,16068,-584,1 
87,1188,15820,-776,1 
88,1332,15864,-864,1 
89,1232,16120,-828,1 
90,1168,15912,-980,1 
91,1284,15640,-980,1 
92,1216,15752,-968,1 
93,1168,15788,-1132,1 
94,1328,15852,-1108,1 
95,1352,15912,-1076,1 
96,1496,16036,-1152,1 
97,1172,15648,-1044,1 
98,1276,15384,-1172,1 
99,1228,15472,-976,1 
100,1112,15408,-960,1 
101,1100,15484,-716,1 
102,800,15596,-1272,1 
103,1020,15232,-864,1 
104,700,15392,-844,1 
105,920,15236,-708,1 
106,948,15224,-376,1 
107,760,15152,-440,1 
108,720,15204,-548,1 
109,828,15296,-720,1 
110,816,15316,-1052,1 
111,836,15140,-988,1 
112,776,15580,-956,1 
113,832,15784,-828,1 
114,776,15996,-580,1 
115,904,16184,-636,1 
116,936,16304,-612,1 
117,604,16748,-696,1 
118,592,17024,-632,1 
119,548,16880,-668,1 
120,868,17020,-544,1 
121,616,17200,-772,1 
122,700,17292,-552,1 
123,996,17008,-372,1 
124,856,16848,-544,1 
125,904,16548,-464,1 
126,912,16496,-380,1 
127,916,16324,-824,1 
128,976,16292,-1020,1 
129,1096,16324,-748,1 
130,1232,16132,-636,1 
131,924,16336,-596,1 
132,988,16140,-532,1 
133,1300,16356,-440,1 
134,1292,16368,-296,1 
135,1112,16636,-316,1 
136,1180,16436,-144,1 
137,1148,16128,-312,1 
138,1128,16152,-332,1 
139,1084,16168,-816,1 
140,1156,15932,-704,1 
141,1232,15916,-748,1 
142,1176,15972,-292,1 
143,1272,15716,-392,1 
144,1032,15616,-648,1 
145,928,15640,-872,1 
146,1008,15460,-1088,1 
147,1036,15536,-980,1 
148,1468,15172,-696,1 
149,1216,15392,-520,1 
150,1176,15492,-408,1 
151,1096,15464,-348,1 
152,1096,15440,-328,1 
153,800,15364,-736,1 
154,884,15236,-676,1 
155,844,15264,-628,1 
156,652,15484,-776,1 
157,772,15560,-844,1 
158,788,15244,-592,1 
159,1032,15192,-700,1 
160,988,14960,-700,1 
161,792,14860,-736,1 
162,1012,15352,-792,1 
163,1000,15312,-772,1 
164,800,15256,-1344,1 
165,1012,15536,-1336,1 
166,768,16052,-1368,1 
167,804,16624,-1072,1 
168,980,16784,-916,1 
169,544,16728,-548,1 
170,800,16460,-432,1 
171,960,16276,-348,1 
172,1004,16484,-480,1 
173,972,16844,-580,1 
174,1276,16892,-884,1 
175,984,17056,-1160,1 
176,816,17080,-1480,1 
177,524,17352,-1212,1 
178,280,17192,-1176,1 
179,604,17380,-540,1 
180,972,17088,-64,1 
181,1068,16656,-80,1 
182,968,16560,-392,1 
183,1112,16500,-756,1 
184,1244,16680,-936,1 
185,1068,16852,-884,1 
186,964,17116,-1024,1 
187,696,17188,-644,1 
188,888,16908,-384,1 
189,1036,16560,244,1 
190,792,16236,144,1 
191,1080,16008,104,1 
192,1136,15832,-68,1 
193,1160,15864,-668,1 
194,1152,15480,-928,1 
195,1444,15320,-940,1 
196,1120,15312,-964,1 
197,724,15408,-712,1 
198,776,15512,-596,1 
199,960,15420,-436,1 
200,1208,15116,-356,1 
201,1104,14876,-492,1 
202,1332,15048,-444,1 
203,1480,15208,-804,1 
204,1508,15676,-948,1 
205,1392,15828,-968,1 
206,1196,15732,-896,1 
207,912,15552,-604,1 
208,836,15164,-336,1 
209,792,14900,-236,1 
210,1000,14844,180,1 
211,828,15212,-296,1 
212,976,15344,-516,1 
213,932,15212,-908,1 
214,956,15172,-852,1 
215,844,15400,-788,1 
216,528,15432,-796,1 
217,604,16112,-832,1 
218,864,16048,-700,1 
219,804,15928,-676,1 
220,872,16036,-860,1 
221,896,16228,-892,1 
222,1052,16620,-820,1 
223,984,16492,-864,1 
224,936,16632,-1092,1 
225,576,16832,-1240,1 
226,604,16892,-860,1 
227,872,16900,-764,1 
228,836,17356,-656,1 
229,684,17188,-704,1 
230,776,16964,-660,1 
231,792,16780,-744,1 
232,916,16408,-688,1 
233,944,16612,-328,1 
234,844,16272,-400,1 
235,1116,16292,-456,1 
236,1160,16276,-292,1 
237,1176,16200,-528,1 
238,1128,16196,-628,1 
239,1144,16076,-392,1 
240,1140,16132,-436,1 
241,1176,16224,-452,1 
242,1020,16112,-28,1 
243,1336,16036,-440,1 
244,1056,15808,-236,1 
245,1276,15892,-336,1 
246,1388,16088,-272,1 
247,1316,15928,-356,1 
248,1392,15740,-504,1 
249,1416,15872,-648,1 
250,1376,15940,-696,1 
251,1052,16120,-804,1 
252,1072,16120,-720,1 
253,1124,15920,-656,1 
254,1284,15840,-620,1 
255,1488,15220,-732,1 
256,1444,14848,-932,1 
257,1284,15188,-980,1 
258,1336,15348,-1064,1 
259,1292,15200,-1048,1 
260,1276,15196,-924,1 
261,1056,15068,-892,1 
262,936,15064,-696,1 
263,900,15252,-412,1 
264,924,15192,-380,1 
265,836,15532,-676,1 
266,840,15476,-672,1 
267,808,15460,-768,1 
268,788,15356,-684,1 
269,836,15572,-696,1 
270,540,15456,-352,1 
271,816,15552,-316,1 
272,760,15636,-312,1 
273,704,15928,-324,1 
274,624,16148,-644,1 
275,1008,16336,-904,1 
276,720,16484,-780,1 
277,372,16872,-712,1 
278,744,17096,-616,1 
279,596,17292,-556,1 
280,956,16856,-572,1 
281,612,16608,-620,1 
282,456,16788,-1000,1 
283,628,17168,-636,1 
284,660,17348,-780,1 
285,808,17396,-992,1 
286,612,16848,-768,1 
287,980,16468,-664,1 
288,856,16308,-484,1 
289,884,16292,-208,1 
290,804,16468,-148,1 
291,1004,16356,-44,1 
292,896,16340,-200,1 
293,940,15932,-84,1 
294,1072,16336,-164,1 
295,1024,16004,-256,1 
296,912,15964,-80,1 
297,844,15984,60,1 
298,972,15748,-400,1 
299,1232,15716,-416,1 
300,960,15688,-288,1 
301,888,15916,-652,1 
302,968,15796,-816,1 
303,1148,15712,-924,1 
304,1376,15696,-680,1 
305,1372,15752,-792,1 
306,1396,15956,-520,1 
307,1224,15860,-832,1 
308,1072,15424,-1004,1 
309,1112,15192,-644,1 
310,1096,15300,-604,1 
311,1164,15220,-328,1 
312,968,15388,-848,1 
313,928,15436,-860,1 
314,708,15336,-880,1 
315,720,15160,-776,1 
316,764,15052,-760,1 
317,852,15224,-760,1 
318,932,15336,-568,1 
319,872,15584,-428,1 
320,936,15684,-604,1 
