0,288,16132,376,1 
1,560,16216,100,1 
2,612,16220,64,1 
3,548,16056,20,1 
4,676,15988,128,1 
5,592,15856,56,1 
6,520,15752,144,1 
7,584,15680,176,1 
8,536,15828,20,1 
9,496,15760,248,1 
10,236,15884,316,1 
11,68,15896,376,1 
12,348,15972,444,1 
13,260,15784,64,1 
14,116,15656,76,1 
15,196,15868,12,1 
16,128,15512,192,1 
17,200,15420,28,1 
18,156,15576,48,1 
19,312,15516,-72,1 
20,260,15464,-232,1 
21,448,15708,-52,1 
22,492,15672,-188,1 
23,332,15892,-464,1 
24,188,15996,-452,1 
25,108,16152,-316,1 
26,252,16320,-172,1 
27,132,16228,16,1 
28,244,16156,-220,1 
29,120,16216,-196,1 
30,108,16236,-56,1 
31,232,16212,4,1 
32,164,16232,232,1 
33,192,15872,-220,1 
34,84,16196,-408,1 
35,196,16336,-472,1 
36,260,16284,-372,1 
37,228,16436,-348,1 
38,228,16464,-448,1 
39,328,16624,-412,1 
40,200,16624,-420,1 
41,136,16736,-400,1 
42,20,16816,-84,1 
43,100,16788,-360,1 
44,-152,16776,-88,1 
45,4,16736,172,1 
46,72,16596,120,1 
47,12,16412,136,1 
48,-232,16512,16,1 
49,84,16540,116,1 
50,40,16468,252,1 
51,128,16388,248,1 
52,212,16504,28,1 
53,112,16416,-64,1 
54,180,16544,-112,1 
55,160,16468,-128,1 
56,224,16404,-160,1 
57,332,16272,40,1 
58,440,16260,44,1 
59,504,16208,88,1 
60,284,16172,272,1 
61,368,16104,212,1 
62,344,15892,228,1 
63,308,16024,172,1 
64,56,16024,448,1 
65,300,15960,228,1 
66,716,16208,-344,1 
67,228,15816,-740,1 
68,88,15556,-236,1 
69,360,15512,632,1 
70,472,15636,1064,1 
71,404,15836,680,1 
72,376,15888,16,1 
73,188,15756,-836,1 
74,276,15380,-812,1 
75,392,15392,-628,1 
76,376,15588,64,1 
77,448,15768,500,1 
78,408,16060,312,1 
79,312,15740,80,1 
80,268,15648,124,1 
81,412,15612,-32,1 
82,228,15484,100,1 
83,272,15612,224,1 
84,316,15452,-60,1 
85,332,15652,-292,1 
86,288,15472,-412,1 
