0,972,-17028,2692,2 
1,1220,-16928,2632,2 
2,1068,-16820,2740,2 
3,1192,-16784,2968,2 
4,900,-16804,2764,2 
5,896,-16900,2636,2 
6,908,-16972,2592,2 
7,872,-17044,2932,2 
8,836,-17088,2856,2 
9,824,-17144,2916,2 
10,944,-16860,2492,2 
11,784,-16552,2284,2 
12,844,-16680,1536,2 
13,728,-16732,1888,2 
14,680,-16764,1900,2 
15,788,-16860,2340,2 
16,656,-16828,3020,2 
17,968,-16668,3224,2 
18,1016,-16452,3408,2 
19,988,-16584,3164,2 
20,856,-16652,3368,2 
21,1036,-16860,3924,2 
22,1252,-17116,4088,2 
23,936,-17360,3984,2 
24,844,-17256,3692,2 
25,832,-17272,3088,2 
26,668,-17232,2920,2 
27,556,-17084,2588,2 
28,728,-16876,2528,2 
29,588,-16732,2264,2 
30,712,-16460,2472,2 
31,752,-16428,2152,2 
32,784,-16624,2536,2 
33,536,-16860,2512,2 
34,820,-16912,2804,2 
35,916,-17136,3204,2 
36,908,-17292,3376,2 
37,976,-17328,3480,2 
38,1164,-16940,3352,2 
39,1112,-16784,3252,2 
40,864,-16704,3100,2 
41,944,-16684,3344,2 
42,864,-16744,3668,2 
43,896,-16680,3792,2 
44,900,-16612,3616,2 
45,856,-16560,3456,2 
46,916,-16536,3260,2 
47,780,-16608,2884,2 
48,876,-16584,2680,2 
49,784,-16812,2556,2 
50,1016,-17108,2660,2 
51,884,-17056,2476,2 
52,1016,-17004,2404,2 
53,1024,-16940,2384,2 
54,836,-17152,2284,2 
55,948,-16768,2540,2 
56,972,-16792,2428,2 
57,928,-16660,2644,2 
58,996,-16616,2996,2 
59,944,-16440,3188,2 
60,924,-16584,3300,2 
61,1052,-16628,3220,2 
62,1044,-16604,2592,2 
63,996,-16428,2288,2 
64,936,-16420,1636,2 
65,840,-16608,1640,2 
66,964,-16368,1744,2 
67,956,-16556,2024,2 
68,1012,-16428,2204,2 
69,892,-16896,2452,2 
70,972,-16680,3196,2 
71,1020,-16572,3820,2 
72,1108,-16164,3724,2 
73,1148,-15920,3792,2 
74,948,-15732,3308,2 
75,956,-15644,2500,2 
76,964,-15896,2164,2 
77,916,-16440,2044,2 
78,1020,-16992,1972,2 
79,1056,-17364,2252,2 
80,1112,-17804,2332,2 
81,1128,-17460,2328,2 
82,776,-17228,2596,2 
83,1096,-16676,2488,2 
84,1152,-16388,2524,2 
85,1144,-16488,2288,2 
86,848,-16512,2224,2 
87,1128,-16412,2140,2 
88,788,-16320,2108,2 
89,992,-16240,2356,2 
90,888,-16008,2572,2 
91,796,-15900,2996,2 
92,992,-15636,2844,2 
93,984,-15800,2692,2 
94,848,-15940,2144,2 
95,928,-15992,1876,2 
96,832,-16160,1628,2 
97,936,-16484,1668,2 
98,900,-16540,1728,2 
99,740,-16136,2024,2 
100,892,-16532,2068,2 
101,972,-16524,2524,2 
102,1212,-16492,2776,2 
103,1092,-16508,2452,2 
104,1240,-16368,2524,2 
105,1020,-16624,2360,2 
106,800,-17020,1880,2 
107,1124,-17048,1916,2 
108,904,-16992,2024,2 
109,920,-16792,1772,2 
110,996,-16832,1904,2 
111,996,-16856,1940,2 
112,1004,-16796,2104,2 
113,1116,-16896,2252,2 
114,1256,-16464,2412,2 
115,996,-16796,2532,2 
116,1140,-16900,2364,2 
117,816,-17016,2604,2 
118,932,-17000,2648,2 
119,908,-16880,3300,2 
120,544,-16688,3160,2 
121,560,-16556,3772,2 
122,960,-16456,4024,2 
123,1044,-16700,3928,2 
124,876,-16860,3528,2 
125,936,-16848,2572,2 
126,888,-16644,1876,2 
127,796,-16608,1404,2 
128,580,-16400,1360,2 
129,660,-16672,1660,2 
130,732,-16868,1700,2 
131,584,-16172,2028,2 
132,728,-16236,2248,2 
133,648,-16220,2444,2 
134,660,-16440,2892,2 
135,720,-16824,2916,2 
136,688,-16736,2588,2 
137,580,-16896,2492,2 
138,640,-16688,1888,2 
139,664,-16940,1888,2 
140,552,-16720,1664,2 
141,552,-16680,1796,2 
142,584,-16916,2044,2 
143,628,-17148,2328,2 
144,676,-17204,2596,2 
145,652,-17216,2692,2 
146,760,-17136,2824,2 
147,744,-16916,3180,2 
148,636,-16976,3024,2 
149,684,-17076,2632,2 
150,516,-16816,2220,2 
151,572,-16788,1748,2 
152,560,-17020,1752,2 
153,400,-16996,1780,2 
154,436,-17064,2024,2 
155,596,-17024,2408,2 
156,640,-16984,2568,2 
157,676,-17004,2612,2 
158,748,-17012,2576,2 
159,604,-16952,2672,2 
160,680,-17088,2780,2 
161,640,-17000,2804,2 
162,644,-16836,2812,2 
163,704,-16724,2452,2 
164,528,-16892,2248,2 
165,520,-16452,2120,2 
166,752,-16600,2224,2 
167,740,-16608,2388,2 
168,928,-16680,2512,2 
169,680,-16408,2392,2 
170,636,-16504,2452,2 
171,572,-16564,2556,2 
172,560,-16856,2816,2 
